encountered_week,residence_census_tract,pathogen,modeled_intensity_mean,modeled_intensity_sd,modeled_intensity_lower_95_CI,modeled_intensity_median,modeled_intensity_upper_95_CI,modeled_intensity_mode
2019-W21,53033005400,h3n2,0.00214822588769843,0.00427621474102761,8.03645435379129e-05,0.000964347902068982,0.0115486934380428,0.000964382549272382
2019-W22,53033005400,h3n2,0.0014307899473625,0.00335346063307896,3.82925070431129e-05,0.000561490711241141,0.00821543774951244,0.000561512615380764
2019-W23,53033005400,h3n2,0.000947234046465455,0.00264443173123269,1.76668275888463e-05,0.000319424795069913,0.00576188133992681,0.000319438295550494
2019-W24,53033005400,h3n2,0.000624596428961734,0.00210466859381253,7.90215687021964e-06,0.000177699706803368,0.00398599323071136,0.000177707828644608
2019-W25,53033005400,h3n2,0.000409921317140329,0.00169315570963615,3.41890113548723e-06,9.64573062086942e-05,0.00271401615867703,9.64620690400542e-05
2019-W26,53033005400,h3n2,0.000269303430003627,0.00138844065623681,1.43548219178127e-06,5.12787102252584e-05,0.00182650811861806,5.12814437688066e-05
2019-W27,53033005400,h3n2,0.000178903011342208,0.00117618019118344,5.88868336848497e-07,2.69026316641485e-05,0.00122526313454739,2.69041787401869e-05
2019-W28,53033005400,h3n2,0.000120978279411845,0.00104005812278904,2.36586572437558e-07,1.39778018927139e-05,0.000823103352338985,1.39786687764448e-05
2019-W29,53033005400,h3n2,8.36461924113589e-05,0.000968467234005466,9.30394679159676e-08,7.19769725659115e-06,0.000554869178958353,7.19817890456434e-06
2019-W30,53033005400,h3n2,5.96125120434382e-05,0.000961912744783663,3.59002111157018e-08,3.68728562856873e-06,0.000377299265165752,3.68755205688709e-06
2019-W31,53033005400,h3n2,4.41065427023819e-05,0.00103173807795034,1.36071085122865e-08,1.88382298397482e-06,0.000259762648755653,1.88397009878083e-06
2019-W32,53033005400,h3n2,3.41039701693763e-05,0.00120944515387345,5.06798210911165e-09,9.61282662222919e-07,0.000181558364841989,9.61363874152906e-07
2019-W33,53033005400,h3n2,2.77256134296552e-05,0.0015674288743951,1.8548132489689e-09,4.90350421276374e-07,0.000129045307055399,4.90395269985122e-07
2019-W02,53033005600,h3n2,Inf,Inf,1.97738315296772e-60,1.44375026621818e-08,9.57407575240363e+43,1.44622599729717e-08
2019-W03,53033005600,h3n2,Inf,Inf,1.30631334095383e-56,3.78515594281289e-08,1.00245547060277e+41,3.79122017633998e-08
2019-W04,53033005600,h3n2,Inf,Inf,7.71065980928789e-53,9.86290345007309e-08,1.1602910494507e+38,9.8776091935321e-08
2019-W05,53033005600,h3n2,Inf,Inf,3.9420375282656e-49,2.53980683907549e-07,1.51421418423216e+35,2.54331654941098e-07
2019-W06,53033005600,h3n2,Inf,Inf,1.6695352032664e-45,6.39367178424378e-07,2.27935255936075e+32,6.40182495051539e-07
2019-W07,53033005600,h3n2,Inf,Inf,5.45321959511098e-42,1.53239137780871e-06,4.03198322039269e+29,1.53418672985022e-06
2019-W08,53033005600,h3n2,Inf,Inf,1.25968556224833e-38,3.40819140189999e-06,8.68258074176874e+26,3.41184489165949e-06
2019-W09,53033005600,h3n2,9.87151230593609e+255,Inf,1.83570497656698e-35,6.81860877571819e-06,2.39749758330094e+24,6.82527386893614e-06
2019-W10,53033005600,h3n2,2.34167239432175e+211,Inf,1.43260433861533e-32,1.16662946177635e-05,9.03757265052613e+21,1.16766744086391e-05
2019-W11,53033005600,h3n2,6.49508456375057e+174,Inf,4.97968099092368e-30,1.65354444544547e-05,52464792198091161600,1.65488520339374e-05
2019-W12,53033005600,h3n2,2.12587581552028e+146,2.30602217169735e+297,6.38300686871451e-28,1.95980248519797e-05,577133211951028736,1.96125996952956e-05
2019-W13,53033005600,h3n2,8.55891899427602e+125,3.61764634995164e+256,2.47561606328543e-26,2.02493796419759e-05,15932557261861696,2.02633881586854e-05
2019-W14,53033005600,h3n2,4.56478292187309e+113,1.06071334143783e+232,2.43256411056926e-25,1.96445564600698e-05,1528886863486192,1.96574993006515e-05
2019-W15,53033005600,h3n2,3.17133146234577e+109,5.71561650836211e+223,4.86341437391971e-25,1.7596252704061e-05,613952161549124,1.76076509378931e-05
2019-W16,53033005600,h3n2,2.9362686523058e+113,5.79060089620611e+231,1.869305137481e-25,1.48890827619678e-05,1142914880257624,1.48989047986944e-05
2019-W17,53033005600,h3n2,3.78137791312183e+125,1.1511933739446e+256,1.55894191044526e-26,1.24208662466936e-05,9519740043963362,1.24294771576463e-05
2019-W18,53033005600,h3n2,6.7365587953206e+145,4.46688037812993e+296,3.4323986437106e-28,1.01594895231581e-05,288423993018930432,1.01670637721311e-05
2019-W19,53033005600,h3n2,1.64759205486969e+174,Inf,2.54610325154223e-30,8.08418477702168e-06,24527028070598864896,8.09075655689727e-06
2019-W20,53033005600,h3n2,5.4153110120583e+210,Inf,7.91379803625161e-33,6.12412949469512e-06,4.5084582331577e+21,6.1295932321079e-06
2019-W21,53033005600,h3n2,2.40036840906979e+255,Inf,1.26091012509632e-35,4.43009419773103e-06,1.47341129970167e+24,4.43443771052896e-06
2019-W22,53033005600,h3n2,1.4472439588965e+308,Inf,1.20947781024541e-38,3.08456260336203e-06,7.40738719808925e+26,3.08788027629352e-06
2019-W23,53033005600,h3n2,Inf,Inf,7.94249003662216e-42,2.09840465699196e-06,5.19118700077982e+29,2.10087196893223e-06
2019-W24,53033005600,h3n2,Inf,Inf,3.88453666334637e-45,1.39596736572379e-06,4.67014037443651e+32,1.39775417044933e-06
2019-W25,53033005600,h3n2,Inf,Inf,1.50092656678655e-48,9.06129647982282e-07,5.06220384609174e+35,9.07386681875683e-07
2019-W26,53033005600,h3n2,Inf,Inf,4.81155785396872e-52,5.76047054803804e-07,6.34293431625495e+38,5.76909390921513e-07
2019-W27,53033005600,h3n2,Inf,Inf,1.3338137321659e-55,3.61393634979432e-07,8.94996143214861e+41,3.61974991910109e-07
2019-W28,53033005600,h3n2,Inf,Inf,3.29164691518645e-59,2.24537484608519e-07,1.39116244187871e+45,2.24924109479012e-07
2019-W29,53033005600,h3n2,Inf,Inf,7.38001218053003e-63,1.38263415785729e-07,2.33775189651524e+48,1.38517319145408e-07
2019-W30,53033005600,h3n2,Inf,Inf,1.53199398207643e-66,8.47000775669913e-08,4.19907750973702e+51,8.48654057349062e-08
2019-W31,53033005600,h3n2,Inf,Inf,2.98701897301183e-70,5.17463949709377e-08,7.98632497472719e+54,5.18534243466172e-08
2019-W32,53033005600,h3n2,Inf,Inf,5.53037246263889e-74,3.1575760113585e-08,1.59566517948021e+58,3.1644768766165e-08
2019-W33,53033005600,h3n2,Inf,Inf,9.80527972031656e-78,1.92606844789979e-08,3.3267541849015e+61,1.93050469362179e-08
2019-W02,53033005700,h3n2,0.000271874193902074,0.00263864921931805,4.21792882395465e-07,2.7865136033995e-05,0.00183463068218686,2.78669438809468e-05
2019-W03,53033005700,h3n2,0.000494742912010214,0.00343470034868318,1.46369775940038e-06,7.05360256813566e-05,0.00338851050872719,7.05401831454206e-05
2019-W04,53033005700,h3n2,0.000932375628274485,0.00480926906235602,4.96524480194261e-06,0.00017745602249963,0.00632390561132558,0.000177465538723799
2019-W05,53033005700,h3n2,0.00180064234375648,0.00712464999506964,1.6392157786332e-05,0.000441210839666478,0.0118440779311638,0.000441232369658976
2019-W06,53033005700,h3n2,0.00351123225350953,0.0109471014310992,5.21337443567928e-05,0.00107239878680389,0.0220056296252393,0.00107244635609161
2019-W07,53033005700,h3n2,0.00671395386783422,0.0168779614621234,0.000155509138973139,0.00248163213601766,0.0395137766221182,0.00248173210309787
2019-W08,53033005700,h3n2,0.0122475392043594,0.025343438713852,0.000423322424623704,0.00532911402989004,0.0669502049224072,0.00532930891368666
2019-W09,53033005700,h3n2,0.0206373188989767,0.0358581215188563,0.00101613344937196,0.0102941914668241,0.104093414883588,0.0102945337408406
2019-W10,53033005700,h3n2,0.0305153603159461,0.0454657916100044,0.00203501547976903,0.017005821692912,0.14186803944623,0.0170063386965648
2019-W11,53033005700,h3n2,0.0383357389596955,0.0501792842364264,0.00327322434566344,0.0232730048070647,0.165212429428329,0.023273658488862
2019-W12,53033005700,h3n2,0.0412873360459233,0.0489069102003213,0.00423670277576579,0.0266333413464215,0.16717830928188,0.0266340432466995
2019-W13,53033005700,h3n2,0.039730889484598,0.0441681341623894,0.00456639908361572,0.0265710138307563,0.154392433496693,0.026571685247134
2019-W14,53033005700,h3n2,0.036785731177643,0.0400312121510636,0.00438908938364384,0.0248902634839289,0.140953932469349,0.0248908832525
2019-W15,53033005700,h3n2,0.0322205173755181,0.0358794164228581,0.00369221742164332,0.0215281833376594,0.125345976501327,0.0215287281343239
2019-W16,53033005700,h3n2,0.0273134150875287,0.0324460117733173,0.00278842119030705,0.0175899512394354,0.110796544280698,0.0175904165635916
2019-W17,53033005700,h3n2,0.0233866185268844,0.0307065310093861,0.00198529069133446,0.0141699147844781,0.100976999753691,0.0141703147517203
2019-W18,53033005700,h3n2,0.0201160940831949,0.0300425928497091,0.00133535802719195,0.0111921588913188,0.0936452855465928,0.011192500310412
2019-W19,53033005700,h3n2,0.0172508032035128,0.0299957029663795,0.000848155289452992,0.00860025389957854,0.0870435290082267,0.00860053934773998
2019-W20,53033005700,h3n2,0.0144386289409239,0.0298243565256941,0.000500871061640921,0.00629154657935994,0.0788684491104579,0.0062917745991367
2019-W21,53033005700,h3n2,0.0118369350140709,0.0296004401391134,0.000277159968237719,0.00439508986007474,0.0695405029460019,0.00439526393899241
2019-W22,53033005700,h3n2,0.00958748153196288,0.0295895002558566,0.000145363221151016,0.00295524129795231,0.0599345299887266,0.00295536907868597
2019-W23,53033005700,h3n2,0.00779509355786424,0.0303110497070096,7.35286711910533e-05,0.00194149062023771,0.0511290798699438,0.00194158202342583
2019-W24,53033005700,h3n2,0.0063750485528911,0.0319537376343989,3.59579309344235e-05,0.00124729633167902,0.0431422708526335,0.0012473600897252
2019-W25,53033005700,h3n2,0.00524089252403029,0.0347367089683252,1.69779673688718e-05,0.000781869536302477,0.0358956491661899,0.000781912825471808
2019-W26,53033005700,h3n2,0.0043559196710529,0.0392874815946005,7.77111492550877e-06,0.000480012400166311,0.0295513494652857,0.000480041121975761
2019-W27,53033005700,h3n2,0.00369749873045178,0.0468643103224718,3.47390632663024e-06,0.000290821365518275,0.0242595812724166,0.000290840132142862
2019-W28,53033005700,h3n2,0.00322679679840331,0.0595827712685808,1.52121842203853e-06,0.000174496447629745,0.0199397385175274,0.00017450857079062
2019-W29,53033005700,h3n2,0.00290806792743114,0.0814469829537049,6.52512289420546e-07,0.000103766564448842,0.0164342085452249,0.000103774317687646
2019-W30,53033005700,h3n2,0.00272839411157645,0.121232054475792,2.749532826713e-07,6.13884665224802e-05,0.0136463768263091,6.13933957991374e-05
2019-W31,53033005700,h3n2,0.00268408999035616,0.198892485844423,1.13987494075502e-07,3.62189808659576e-05,0.0114549443660445,3.62221048203799e-05
2019-W32,53033005700,h3n2,0.00278697074427279,0.363905584763923,4.65237741272314e-08,2.13433881786175e-05,0.00974314531048893,2.13453650831944e-05
2019-W33,53033005700,h3n2,0.0030728962138421,0.751029912928807,1.86979978898111e-08,1.25728841680655e-05,0.0084098086797361,1.25741344706344e-05
2019-W02,53033005801,h3n2,0.000116479035679782,0.000223530852254828,4.69388386860042e-06,5.38262913930612e-05,0.000616011257961442,5.38286417494957e-05
2019-W03,53033005801,h3n2,0.000233806185364002,0.000381160240443856,1.30694929169253e-05,0.000122251151773865,0.00114144651178866,0.000122255756177638
2019-W04,53033005801,h3n2,0.000477770334459949,0.000675242458102079,3.5275573374303e-05,0.000275957035937121,0.0021551785290747,0.000275966137750449
2019-W05,53033005801,h3n2,0.000983479582665274,0.00122530145594011,9.20364835507713e-05,0.000615610060033112,0.00411133545790653,0.00061562810985669
2019-W06,53033005801,h3n2,0.00200940122029951,0.0022377416989441,0.000230232585658746,0.00134253213008559,0.00781742380003219,0.00134256758566704
2019-W07,53033005801,h3n2,0.00395743278466544,0.00398812169170995,0.000538732332079397,0.00278749850661299,0.0144039009844984,0.0027875656814811
2019-W08,53033005801,h3n2,0.00730914007312196,0.00674677460315135,0.00114993528118904,0.00537082668827151,0.0250535443886289,0.00537094633139858
2019-W09,53033005801,h3n2,0.0122574075764772,0.0105006326770871,0.00216934811101589,0.00930866246749542,0.039896571618399,0.00930885681389972
2019-W10,53033005801,h3n2,0.0177308116930079,0.0143104952843257,0.00343481768413372,0.0137975387126331,0.0553621558868511,0.0137978129941258
2019-W11,53033005801,h3n2,0.0214197195565975,0.0165700748565112,0.00441590217588947,0.0169420308258502,0.0649293397023399,0.0169423567139721
2019-W12,53033005801,h3n2,0.0218059785180734,0.0164817359886779,0.00464800500436352,0.017395933852071,0.0650379776636435,0.0173962628200397
2019-W13,53033005801,h3n2,0.0194993379608096,0.0146965215649611,0.0041731720382357,0.0155718210122419,0.0580432396049904,0.0155721152704107
2019-W14,53033005801,h3n2,0.0164946877300585,0.0126521510275748,0.00344252609634314,0.0130879042464751,0.0497044810066928,0.0130881552072643
2019-W15,53033005801,h3n2,0.0129802310158676,0.010329191710586,0.00256776503799464,0.0101568144002739,0.0401308546455818,0.0101570151850355
2019-W16,53033005801,h3n2,0.00972304126683003,0.00816458414923082,0.00177442203483442,0.00744602481920555,0.031209724645736,0.00744617866564429
2019-W17,53033005801,h3n2,0.00723664300476363,0.00650496554001501,0.00118786341944194,0.00538191662285769,0.0243544574540997,0.00538203382393295
2019-W18,53033005801,h3n2,0.00532340711351351,0.00518318961065287,0.000767589727524602,0.00381411360091072,0.0189276567326519,0.00381420163810131
2019-W19,53033005801,h3n2,0.00384160441145274,0.00409115551795456,0.000475906722612914,0.00262966957346136,0.0145104935650623,0.0026297341669559
2019-W20,53033005801,h3n2,0.00266254129473746,0.00312716062924996,0.000277450624917648,0.0017260666618185,0.0107223400606299,0.00172611200545764
2019-W21,53033005801,h3n2,0.00177867702605862,0.00232112142019864,0.00015273510131868,0.00108187779179145,0.00765124592191619,0.0010819083085363
2019-W22,53033005801,h3n2,0.00115522565074632,0.00168702858392349,8.00908628652575e-05,0.000652700174232369,0.00531018650362795,0.000652719995961296
2019-W23,53033005801,h3n2,0.000741128227854747,0.00122020474870692,4.06261596331579e-05,0.000384739197627032,0.0036369681883446,0.000384751785893032
2019-W24,53033005801,h3n2,0.000470604084317075,0.000880780083385895,1.99520185132654e-05,0.000221774268760419,0.00246031880578724,0.000221782092969691
2019-W25,53033005801,h3n2,0.00029556568827466,0.000634937952845574,9.46199300228227e-06,0.000124734384655933,0.00164091222314031,0.000124739137874433
2019-W26,53033005801,h3n2,0.00018465909518794,0.000460645986120422,4.34563903602135e-06,6.87091774872515e-05,0.00108394426109089,6.87120113540758e-05
2019-W27,53033005801,h3n2,0.000115931005480695,0.00034064544385204,1.94526294877623e-06,3.73507224172456e-05,0.000715453932217105,3.73523930832394e-05
2019-W28,53033005801,h3n2,7.36240232226285e-05,0.000259319809492449,8.50431918536164e-07,2.01080380502993e-05,0.000474228304137962,2.01090159082941e-05
2019-W29,53033005801,h3n2,4.75077547875933e-05,0.000204932612276884,3.62781093686862e-07,1.07287955328208e-05,0.000316420517436562,1.07293646642774e-05
2019-W30,53033005801,h3n2,3.14005190272912e-05,0.000170262925972291,1.51329295035365e-07,5.69496094507204e-06,0.000213687421397997,5.6952915775852e-06
2019-W31,53033005801,h3n2,2.14120070136602e-05,0.000150562284144288,6.17854518266223e-08,3.01474538919282e-06,0.000146636281641431,3.01493752430062e-06
2019-W32,53033005801,h3n2,1.51630768480552e-05,0.000143441024923726,2.46987251548179e-08,1.59399971313853e-06,0.000102524242158902,1.59411149327637e-06
2019-W33,53033005801,h3n2,1.12192577366072e-05,0.000148980695836027,9.6676335821446e-09,8.42500687748062e-07,7.31535213514139e-05,8.42565784987323e-07
2019-W02,53033005802,h3n2,0.000391180013945031,0.00988569566526892,1.05219816126057e-07,1.54670088498895e-05,0.00226444430873321,1.54681815209332e-05
2019-W03,53033005802,h3n2,0.000619068912241071,0.00976951843965906,3.88288239350536e-07,3.91502591742598e-05,0.00393274129377903,3.91529707580274e-05
2019-W04,53033005802,h3n2,0.00102700929854541,0.0106598127423705,1.4030230977055e-06,9.84901672373934e-05,0.00689016161353388,9.84963913059437e-05
2019-W05,53033005802,h3n2,0.00176729185447599,0.0126322477960456,4.93931474486906e-06,0.000244865033417838,0.0121009139479619,0.000244879119540755
2019-W06,53033005802,h3n2,0.00310821489451249,0.0159329499392431,1.67600838694612e-05,0.00059513483459827,0.0210718934884979,0.000595165896628704
2019-W07,53033005802,h3n2,0.0054259253528326,0.0206782519779261,5.33297069629253e-05,0.00137712990338781,0.0354684162781053,0.00137719490564333
2019-W08,53033005802,h3n2,0.00914664077701303,0.0267718952577101,0.000154711733024903,0.00295713363124697,0.056387862773309,0.00295725951933833
2019-W09,53033005802,h3n2,0.0144163977563657,0.0334075348960706,0.00039495668891509,0.00571197886549292,0.082430634547512,0.00571219796113399
2019-W10,53033005802,h3n2,0.0201830176716427,0.0381636547090528,0.000838119022897481,0.00943561828933802,0.10601999261034,0.00943594544310914
2019-W11,53033005802,h3n2,0.0243001533075421,0.038740976087882,0.00141956147956792,0.0129122985182295,0.117241207040317,0.0129127067652475
2019-W12,53033005802,h3n2,0.0253882702975608,0.0354734214247731,0.00191599892598681,0.0147759380099536,0.113762714140605,0.0147763707270922
2019-W13,53033005802,h3n2,0.023989938213675,0.0308031499027616,0.0021232207364407,0.0147406197523552,0.102178181039682,0.0147410295523395
2019-W14,53033005802,h3n2,0.0220769135727669,0.0275431341662662,0.00206079253505777,0.0138075044693242,0.0923698806934192,0.0138078812855315
2019-W15,53033005802,h3n2,0.0194546392469203,0.025020366339822,0.00171663524248492,0.0119418337712426,0.0829440297578775,0.0119421661951276
2019-W16,53033005802,h3n2,0.0167946921855881,0.0235305671565888,0.00126084227577806,0.00975677056184186,0.0753763717247343,0.00975705726066452
2019-W17,53033005802,h3n2,0.0148232213316009,0.0237043345732425,0.000860753102582915,0.00785934618971912,0.0716341531211016,0.00785959580828743
2019-W18,53033005802,h3n2,0.0133036792409425,0.0252183563087936,0.000549668728638299,0.00620741399438278,0.0699635666586794,0.00620762990365538
2019-W19,53033005802,h3n2,0.0120493678759132,0.0279535034466454,0.000329351515056478,0.00476964163315131,0.0689249429614939,0.00476982431368524
2019-W20,53033005802,h3n2,0.0107815612746474,0.031523303151987,0.000182771710066417,0.0034890686037626,0.0664473970676451,0.00348921599138215
2019-W21,53033005802,h3n2,0.00956466257938941,0.0362963999310809,9.48289368063497e-05,0.00243723531839219,0.0624766668077908,0.00243734872991392
2019-W22,53033005802,h3n2,0.00848561940202996,0.043113549470101,4.65774431087375e-05,0.0016387030613498,0.0574881964193426,0.00163878680964867
2019-W23,53033005802,h3n2,0.00764932059658041,0.0538122978651056,2.20530460758524e-05,0.00107651535734754,0.0523854775232324,0.00107657552876626
2019-W24,53033005802,h3n2,0.00702071636847577,0.0709272982836645,1.00944540435519e-05,0.000691563705914585,0.0472173665479296,0.00069160580690817
2019-W25,53033005802,h3n2,0.00655652069942283,0.0989512173405954,4.46263896007894e-06,0.000433485379448005,0.0419522137532019,0.000433514016218461
2019-W26,53033005802,h3n2,0.00626602505818287,0.14740832301902,1.91372900899764e-06,0.000266115538834979,0.0368580034337975,0.000266134551662125
2019-W27,53033005802,h3n2,0.00619067768408197,0.237633333039932,8.02231415645525e-07,0.000161221034872347,0.0322616184746426,0.000161233453010807
2019-W28,53033005802,h3n2,0.00636492762588669,0.418771557086772,3.29811376466593e-07,9.67296475005709e-05,0.0282398952554666,9.67376583185098e-05
2019-W29,53033005802,h3n2,0.00684056350678879,0.813505193990304,1.330063168132e-07,5.75185692899484e-05,0.0247523662203881,5.75236799394058e-05
2019-W30,53033005802,h3n2,0.00774700247983671,1.76379519902389,5.27799110334341e-08,3.402632491438e-05,0.0218219513933444,3.40295627863793e-05
2019-W31,53033005802,h3n2,0.00931186550263186,4.31946809358072,2.06440362027556e-08,2.00743785507751e-05,0.0194122889065168,2.00764214004801e-05
2019-W32,53033005802,h3n2,0.011958007672642,12.0884487130113,7.96536749504184e-09,1.18289683756354e-05,0.0174632655439091,1.18302542004881e-05
2019-W33,53033005802,h3n2,0.0165057348557361,39.0997197142227,3.03266488684647e-09,6.9678059291458e-06,0.0159092891154613,6.96861417152332e-06
2019-W02,53033005900,h3n2,0.000141307219838052,0.000503349658382256,1.59494754717685e-06,3.81932097778118e-05,0.000912230124028353,3.81951841088698e-05
2019-W03,53033005900,h3n2,0.000295716910328699,0.000854743360957536,5.13343649326078e-06,9.66866372477644e-05,0.00181673102498761,9.66911017809768e-05
2019-W04,53033005900,h3n2,0.000633156409221154,0.00152146898581347,1.60958107077207e-05,0.000243263375076015,0.00366847759115681,0.000243273493677892
2019-W05,53033005900,h3n2,0.00137244322580821,0.0027953048407606,4.89976624626449e-05,0.000604870909605553,0.00745191179894327,0.000604893726344962
2019-W06,53033005900,h3n2,0.00296754050887739,0.00520266333773374,0.000143513179536004,0.00147029132644112,0.0150348478441036,0.00147034185855499
2019-W07,53033005900,h3n2,0.00621597081901065,0.00950300360673981,0.000394256115563444,0.00340263258246022,0.0293154443242457,0.00340273957847372
2019-W08,53033005900,h3n2,0.0122714622654321,0.0165556102519496,0.000989855282223525,0.0073074062700291,0.0538585661440799,0.00730761742091675
2019-W09,53033005900,h3n2,0.022107567247499,0.0266445301190559,0.00219847639782374,0.0141166319662296,0.0905085262861143,0.0141170089488146
2019-W10,53033005900,h3n2,0.0345278636418653,0.0376942680482818,0.00409677448911116,0.0233220712156931,0.132581690309674,0.0233226519686895
2019-W11,53033005900,h3n2,0.045262847464611,0.0455076087057898,0.00618596945726152,0.0319192475120962,0.164483858723444,0.0319199973991515
2019-W12,53033005900,h3n2,0.0502533497412095,0.0474732450300276,0.00761513030110015,0.0365305829125371,0.17501976881171,0.0365314039754117
2019-W13,53033005900,h3n2,0.0492504083769252,0.0447586210614327,0.00794443831960028,0.0364476830884747,0.167010381078787,0.0364484798631077
2019-W14,53033005900,h3n2,0.0458793830257661,0.0411758577868262,0.00754970730211343,0.0341446174729359,0.154236160813256,0.0341453569440571
2019-W15,53033005900,h3n2,0.0399439015850898,0.0363709945222017,0.00642340411091917,0.0295346071096923,0.135632314695059,0.0295352539866962
2019-W16,53033005900,h3n2,0.0332504001172924,0.0315135022601207,0.00501185014361444,0.0241334611634927,0.116062248310476,0.0241340061443728
2019-W17,53033005900,h3n2,0.0276193979507353,0.0278668844452099,0.00375230828319275,0.0194425607720116,0.100608019600351,0.0194430202238772
2019-W18,53033005900,h3n2,0.0227687536068349,0.0249204940839426,0.00268946621446454,0.0153578852538642,0.0875763722094218,0.0153582692022567
2019-W19,53033005900,h3n2,0.0184874319170919,0.0222906897710163,0.00183708915539169,0.0118021250839498,0.0757075578447913,0.011802439577592
2019-W20,53033005900,h3n2,0.014473969784611,0.0194725062803788,0.00117370215503455,0.00863451174371371,0.0634189892155096,0.00863475845077522
2019-W21,53033005900,h3n2,0.0109652399261141,0.0166450827965996,0.000705189901116683,0.00603225346165909,0.0515112293530234,0.00603243898563629
2019-W22,53033005900,h3n2,0.00810817836193934,0.0140333041248149,0.000402362683008761,0.00405635765606071,0.040817464409653,0.00405649222728398
2019-W23,53033005900,h3n2,0.00594569548073796,0.0118574536732799,0.000221584180857509,0.00266507888830989,0.0319897394059274,0.00266517429185218
2019-W24,53033005900,h3n2,0.00433261503346046,0.0100704016287606,0.000117963251331445,0.00171228439306516,0.0248009522306327,0.00171235053451215
2019-W25,53033005900,h3n2,0.00313530529199085,0.00860429000672486,6.05836828839446e-05,0.00107342578891782,0.0189749899058232,0.00107347054674404
2019-W26,53033005900,h3n2,0.00226613158643686,0.00745518679693521,3.01201675602984e-05,0.000659055012533671,0.0143848309607726,0.000659084691947877
2019-W27,53033005900,h3n2,0.00165259592398791,0.00663655110309003,1.45962917918142e-05,0.000399325455517914,0.0108956058021619,0.000399344888782622
2019-W28,53033005900,h3n2,0.00122407023504127,0.00613210003304457,6.91175593687361e-06,0.000239617619783559,0.00828333457591226,0.000239630234019221
2019-W29,53033005900,h3n2,0.000924992110302375,0.00593251886514201,3.19650057090545e-06,0.000142502036293644,0.00633335956325762,0.0001425101649822
2019-W30,53033005900,h3n2,0.000718889299105217,0.00608744009810097,1.44735550026224e-06,8.43105437159723e-05,0.00489508272133483,8.43157647430875e-05
2019-W31,53033005900,h3n2,0.000578756762702956,0.00670840211953161,6.42406650469222e-07,4.97465315598565e-05,0.00383870922399106,4.97498822327556e-05
2019-W32,53033005900,h3n2,0.000485845458681325,0.00803679241715453,2.79632689529917e-07,2.93171278520583e-05,0.00306207452432341,2.93192791267333e-05
2019-W33,53033005900,h3n2,0.00042786127985271,0.0105907666428824,1.19389983375527e-07,1.72712771087559e-05,0.00248843249451314,1.72726593781758e-05
2019-W02,53033006000,h3n2,0.00417041491264552,1.86347278653712,9.80177589349486e-09,9.33328198519353e-06,0.00883807362740145,9.33423403119895e-06
2019-W03,53033006000,h3n2,0.0043430010916126,0.798508876743086,4.16690166962225e-08,2.36207512015049e-05,0.0133214248912994,2.36229647685565e-05
2019-W04,53033006000,h3n2,0.00491676362274246,0.406859083298277,1.73754803519568e-07,5.94131985390326e-05,0.020220115110455,5.94182940719149e-05
2019-W05,53033006000,h3n2,0.00598787714549609,0.242697782010566,7.06527224855276e-07,0.000147688885946721,0.0307393369885064,0.000147700423336229
2019-W06,53033006000,h3n2,0.00772931332807515,0.166282198547808,2.76859914114075e-06,0.000358894983883406,0.0463415454227855,0.000358920380465456
2019-W07,53033006000,h3n2,0.0102700979376067,0.126609754054637,1.01600394854035e-05,0.00083034369578598,0.0676204915850765,0.000830396620249489
2019-W08,53033006000,h3n2,0.0136659227004428,0.103864217600382,3.38980914565045e-05,0.00178272720725991,0.0934560183126876,0.00178282899891191
2019-W09,53033006000,h3n2,0.0176326021098752,0.0885646192959818,9.90399053292585e-05,0.00344295599268706,0.119346781525634,0.0034431313726283
2019-W10,53033006000,h3n2,0.0209572315302318,0.074338729134034,0.000238596997925778,0.00568651432634164,0.135181593529921,0.00568677263831287
2019-W11,53033006000,h3n2,0.0222152362810449,0.059412059116392,0.000452789141024343,0.00778054739613776,0.133391772949605,0.00778086435705112
2019-W12,53033006000,h3n2,0.0211921594212847,0.0457827301166574,0.000670628622527892,0.00890209794687128,0.117922769729403,0.00890242798982149
2019-W13,53033006000,h3n2,0.0189617135604578,0.0357781071761445,0.00079080365500525,0.00887940002092346,0.0995066585864371,0.00887970809580877
2019-W14,53033006000,h3n2,0.0171356050170121,0.0308722639351297,0.00078453699267241,0.00831598007876701,0.0879806532589406,0.00831626172742585
2019-W15,53033006000,h3n2,0.0153781228679163,0.0290685974770215,0.000639017473404651,0.00719116759240466,0.08076791287825,0.00719141737215746
2019-W16,53033006000,h3n2,0.0140209644930807,0.0303862057737852,0.000440828825609337,0.00587441226472857,0.0781182377729034,0.00587463068466521
2019-W17,53033006000,h3n2,0.0135544218228923,0.0363893647534239,0.000274078765263959,0.00473123521896364,0.0814848136871811,0.00473142872398715
2019-W18,53033006000,h3n2,0.0138181473600766,0.0492023633120337,0.000156093394644172,0.00373618641917445,0.0891992475784835,0.00373635663826323
2019-W19,53033006000,h3n2,0.0147431139727067,0.0742769995182306,8.23060972788224e-05,0.00287033931570785,0.099814002607888,0.00287048543174195
2019-W20,53033006000,h3n2,0.016116133862383,0.122664457065814,3.98633788650534e-05,0.00209935864837448,0.110207701302652,0.00209947788586334
2019-W21,53033006000,h3n2,0.0181138390076758,0.22304336624137,1.79592870600509e-05,0.00146623715751134,0.119283023608758,0.00146632969606855
